,SRR23478191,SRR23478195,SRR23478196,SRR23478197,SRR23478198,SRR23478199,SRR23478200,SRR23478201,SRR23478202,SRR23478203,SRR23478204,SRR23478205,SRR23478206,SRR23478207,SRR23478208,SRR23478209,SRR23478210,SRR23478211,SRR23478212,SRR23478213,SRR23478214,SRR23478215,SRR23478216,SRR23478217,SRR23478218,SRR23478220,SRR23478227,SRR23478228,SRR23478229,SRR23478230,SRR23478231,SRR23478232,SRR23478233,SRR23478234,SRR23478235,SRR23478236,SRR23478237,SRR23478238,SRR23478239,SRR23478240,SRR23478241,SRR23478242,SRR23478243,SRR23478244,SRR23478245,SRR23478246,SRR23478247,SRR23478248,SRR23478249,SRR23478250,SRR23478251,SRR23478252,SRR23478253,SRR23478254,SRR23478255,SRR23478256,SRR23478257,SRR23478258,SRR23478259,SRR23478260,SRR23478261,SRR23478262,SRR23478263,SRR23478264,SRR23478265,SRR23478266,SRR23478267,SRR23478268,SRR23478269,SRR23478270,SRR23478271,SRR23478272,SRR23478273,SRR23478274,SRR23478275,SRR23478276,SRR23478277,SRR23478278,SRR23478279,SRR23478280,SRR23478281,SRR23478282,SRR23478283,SRR23478284,SRR23478285,SRR23478286,SRR23478287,SRR23478288,SRR23478289,SRR23478290,SRR23478291,SRR23478292,SRR23478293,SRR23478294,SRR23492483,SRR23492508,SRR23492516,SRR23492517,SRR23492518,SRR23492520,SRR23492521,SRR23492522,SRR23492523,SRR23492524,SRR23492525,SRR23492530,SRR23492531,SRR23492532,SRR23492534,SRR23492545,SRR23492546,SRR23492547,SRR23492549,SRR23492550,SRR23492551,SRR23492553,SRR23492554,SRR23492555,SRR23492556,SRR23492560,SRR29856071,SRR29856073,SRR29856074,SRR29856077,SRR29856079,SRR29856080,SRR29856082,SRR29856083,SRR29856085,SRR29856086,SRR29856087,SRR29856088,SRR29856090,SRR29856091,SRR29856092,SRR29856093,SRR29856094,SRR29856095,SRR29856096,SRR29856097,SRR29856098,SRR29856099,SRR29856102
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__TANB77;f__CAG-508;g__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032056419297964416,0.0,0.0,0.0,0.0,0.0,0.006235011990407674,0.0,0.0,0.0,0.0,0.0,0.06680060271220492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008024394158241052,0.04582995951417004,0.00048653908530651963,0.0,0.0,0.0,0.0,0.006060606060606061,0.0,0.0,0.0,0.0,0.016475528993700535,0.0,0.0,0.0,0.000797702616464582,0.0037593984962406013,0.0,0.0,0.0,0.0,0.0,0.005093657574761748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016655780535597648,0.0,0.0,0.05848733092017527,0.19862340216322516,0.0,0.090119613304932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003186235462800701,0.04511152104645313,0.009574813372281726,0.0,0.0,0.0,0.0036617842876165113,0.0,0.0,0.0,0.0,0.0,0.002733558449911561,0.0,0.0,0.0,0.0,0.0,0.0011352578657152124,0.0,0.0,0.0050513280104285485,0.0,0.0,0.0,0.0,0.0,0.003867225265871737,0.0,0.0,0.0,0.0,0.0002402691013935608,0.0,0.0,0.0,0.03140253823625122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__TANB77;f__CAG-508;__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025612293901072516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002457002457002457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006381620931716656,0.004740111147433802,0.0,0.0,0.0,0.0,0.0,0.0,0.0031624500665778962,0.0,0.0,0.0,0.0,0.0003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0007620499142693847,0.0,0.04470700942040556,0.0,0.0,0.007993605115907274,0.0,0.0,0.0,0.0,0.0,0.0007965588657001752,0.0005031024652020795,0.019961051606621226,0.005014558395341313,0.0,0.0,0.0031624500665778962,0.009620523784072688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048653908530651963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048812235600390497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__TANB77;f__CAG-508;g__CAG-269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016241676140977748,0.21987951807228914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016,0.0,0.0,0.013895864724594007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003209757663296421,0.06704453441295546,0.0,0.0,0.0033339182312686435,0.0,0.0,0.0019656019656019656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003190810465858328,0.0,0.002403846153846154,0.00033140016570008286,0.0,0.0029135642602784073,0.0009595394210778827,0.0031219191587249424,0.010486018641810918,0.0,0.0,0.0,0.0,0.03514376996805112,0.0,0.0005247507433968865,0.0009797517962116264,0.0028967515001034555,0.0,0.0040007620499142695,0.0,0.0,0.0,0.0,0.007513988808952838,0.0,0.02143314139475368,0.0,0.0,0.0,0.0,0.007714237799765219,0.007465108730931516,0.0030734390164995147,0.0,0.0,0.022802929427430094,0.0,0.00032206119162640903,0.0,0.0,0.0,0.0017687731146486573,0.0,0.0,0.0,0.0,0.0,0.0053519299383717155,0.0,0.0,0.0,0.0,0.0,0.014764885251163536,0.0,0.0,0.0006445375443119562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Hominicoprocola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015984654731457802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009757684176288828,0.0,0.0,0.0,0.0032520325203252032,0.0,0.0,0.0,0.0,0.004687761593838942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013226649248856956,0.0,0.0,0.0,0.0,0.002241434518091579,0.0,0.0024291497975708503,0.0003243593902043464,0.03039661898569571,0.0,0.0,0.0,0.0021294021294021295,0.0001601281024819856,0.00015997440409534473,0.0004803073967339097,0.0001596169193934557,0.006137942174123728,0.0,0.0,0.0,0.0,0.0,0.003044871794871795,0.00016570008285004143,0.0,0.0,0.005757236526467296,0.012651988169569504,0.005659121171770972,0.0,0.0006396929473852551,0.0009612303748798462,0.0,0.0020766773162939297,0.0,0.0026237537169844323,0.01534944480731548,0.0014483757500517278,0.002648772735299311,0.05620118117736712,0.014257620452310717,0.0,0.013108307389808291,0.0,0.008313349320543565,0.001924001924001924,0.0006397952655150352,0.000637653435357883,0.00016041065126724414,0.003475670307845084,0.008124900430141788,0.007546536978031192,0.0,0.0008087997411840828,0.02052027791242527,0.027543859649122808,0.028462050599201066,0.006413682522715126,0.0,0.0,0.0006268282490597576,0.0,0.0016079755587715067,0.0,0.02836637047163363,0.0,0.0,0.0,0.0022705157314304248,0.00016103059581320451,0.0,0.0,0.0,0.003208213025344883,0.0,0.0,0.0,0.00016113438607798906,0.0,0.0,0.005485372340425532,0.0,0.002402691013935608,0.0,0.0,0.0,0.007972665148063782,0.0001595405232929164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033063316250619935,0.002106627775076973,0.0,0.0,0.0,0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter_865974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031857279388340236,0.0,0.00048161823727725157,0.0,0.0032525613920962758,0.0,0.0,0.0,0.0,0.0012845215157353885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006694560669456067,0.00032658393207054214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016254876462938882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001596169193934557,0.0016152479405588758,0.0,0.000801667468334135,0.001919692849144137,0.0012763241863433313,0.014056881333769205,0.00608974358974359,0.0,0.0,0.0003237293622531564,0.0007996161842315689,0.003286230693394676,0.002330226364846871,0.0,0.0,0.0,0.0,0.0007987220447284345,0.0,0.0038481721182438344,0.002449379490529066,0.0033105731429753774,0.0,0.0005715374357020385,0.0006555227794165847,0.0,0.00016385384237260363,0.0,0.0007993605115907274,0.0,0.0,0.003028853817949944,0.0,0.0,0.0014338059582603155,0.0,0.0,0.001132319637657716,0.0,0.00543859649122807,0.006491344873501998,0.0037413148049171567,0.0,0.0,0.0,0.0,0.004341534008683068,0.0004915615271178109,0.0,0.0024181847493148475,0.0,0.0,0.0003243593902043464,0.0,0.000495949743759299,0.0,0.0,0.0,0.0014443909484833895,0.0,0.0,0.0006445375443119562,0.0,0.0,0.003989361702127659,0.0,0.0,0.0,0.0,0.0,0.004067686300032541,0.0,0.0,0.0,0.0,0.0,0.002814569536423841,0.006056742110296462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008426511100307892,0.0,0.00016702856188408218,0.0,0.00016294606485253382
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola_A,0.08646917534027222,0.0,0.0,0.07318684949611763,0.0,0.0,0.00482315112540193,0.00015984654731457802,0.02097678142514011,0.001624167614097775,0.0,0.00016826518593303046,0.02946798343421472,0.02772880269273922,0.10338738160218333,0.0019264729491090063,0.09025857863067166,0.0014425388684083987,0.0006390797251957181,0.02270183852917666,0.010081300813008131,0.08188824662813102,0.00048,0.021037417697125423,0.00032015367376340644,0.0025113008538422904,0.002867611916520631,0.01693831895174177,0.003076923076923077,0.00048192771084337347,0.002407318247472316,0.0012749003984063745,0.0,0.07682008368200836,0.07658393207054214,0.011064785118665812,0.0007993605115907274,0.000321646831778707,0.3049895716348468,0.0011207172590457894,0.00048146364949446316,0.003562753036437247,0.0001621796951021732,0.08403771131339402,0.009124407790840498,0.00757950238919097,0.0012814352074323242,0.0001638001638001638,0.0032025620496397116,0.002399616061430171,0.0001601024655779699,0.0001596169193934557,0.2521402035212405,0.059263979608093036,0.11800545133878468,0.2951527755559111,0.018347160178685387,0.15822164105916967,0.14278846153846153,0.0009942004971002485,0.004229705547421507,0.019100032372936226,0.006396929473852551,0.08412750575090372,0.302762982689747,0.003538115149565777,0.0009595394210778827,0.003844921499519385,0.0,0.27987220447284344,0.030685632092056898,0.024488368025188036,0.06629653821032006,0.047589488930271054,0.0001765848490199541,0.023433034863783578,0.013110455588331694,0.04071531215072649,0.0899557594625594,0.0025303643724696357,0.1314148681055156,0.00962000962000962,0.007357645553422905,0.23800414474732984,0.02133461661854347,0.017543859649122806,0.3054006691094472,0.20157638772429984,0.021259331385913665,0.045454545454545456,0.009694619486185167,0.03543859649122807,0.12366844207723036,0.020309994655264563,0.007085346215780998,0.0,0.0,0.030714151121160733,0.03248110628718443,0.20629198754710798,0.0,0.054489763017894564,0.0,0.0001657550140891762,0.03746350956860201,0.26537842190016103,0.007108612993883287,0.0,0.0,0.0014436958614051972,0.016209276199646926,0.0006476683937823834,0.0,0.007089912987431518,0.0027997364953886695,0.001607717041800643,0.0036569148936170214,0.0006397952655150352,0.008649687650168188,0.0,0.014388489208633094,0.0017653667148130317,0.3226488773185812,0.09109763880025526,0.0,0.004500160720025715,0.08658079243437143,0.0,0.16009933774834437,0.11093401338858783,0.3451520752814653,0.0,0.04037167574495354,0.03588516746411483,0.1569161724635358,0.0014413837283792441,0.001905850962454736,0.25541411803603903,0.0,0.05713368640667629,0.0023383998663771507,0.01609561752988048,0.02053120417141926
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006505122784192552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015936254980079682,0.0,0.0,0.0008164598301763554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001625487646293888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016152479405588758,0.0,0.001443001443001443,0.00047992321228603423,0.0004786215698787492,0.00032690421706440013,0.0003205128205128205,0.0,0.00016268098259313488,0.0,0.0,0.0004929346040092015,0.00016644474034620507,0.0,0.0,0.0,0.0,0.0019169329073482429,0.0,0.0,0.00016329196603527107,0.0,0.0,0.0005715374357020385,0.0,0.0,0.0009831230542356219,0.0,0.000639488409272582,0.0,0.0,0.0,0.0009624639076034649,0.0,0.00015931177314003505,0.001006204930404159,0.0,0.0,0.00016157699143641945,0.0005263157894736842,0.00033288948069241014,0.0,0.0,0.0,0.0,0.0,0.0,0.0008192692118630182,0.0,0.0,0.0,0.0,0.0,0.0,0.000495949743759299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003254149040026033,0.0,0.0,0.0,0.0,0.0,0.0004966887417218543,0.000318775900541919,0.0,0.0,0.0,0.0006379585326953748,0.0,0.0,0.0,0.0018184823937840966,0.0009722897423432182,0.0,0.00033405712376816435,0.0,0.0008147303242626691
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R,0.0,0.0,0.0001669727834362999,0.0,0.0,0.0,0.0,0.0,0.0,0.0009745005684586649,0.0,0.0,0.0,0.0,0.0,0.00032107882485150104,0.0003252561392096276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007366482504604052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032071840923669016,0.0014388489208633094,0.0017690575747828885,0.024867639980747633,0.0,0.0,0.0,0.0,0.0019505851755526658,0.0,0.006426099851705388,0.002402691013935608,0.0006552006552006552,0.005924739791833467,0.00015997440409534473,0.007524815882164585,0.0,0.0025843967048942013,0.0,0.03254769921436588,0.030555111182210846,0.0,0.0,0.0057692307692307696,0.0036454018227009112,0.00016268098259313488,0.0,0.003998080921157845,0.0006572461386789353,0.052762982689747,0.0763911225474429,0.0,0.12383851329702018,0.0,0.08801916932907349,0.0,0.0005247507433968865,0.0,0.0,0.03302136676673142,0.0,0.0019665683382497543,0.010857416573527064,0.0,0.0,0.0,0.05788039121372455,0.07629558541266794,0.0,0.0,0.0,0.0,0.0,0.0012982797792924375,0.032675509543836946,0.022620778801098723,0.0,0.0018308921438082556,0.0,0.0,0.0,0.001671541997492687,0.0,0.000482392667631452,0.0,0.002734107997265892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010907924286172602,0.0,0.0,0.0,0.0,0.04018445322793149,0.0,0.02111037234042553,0.0,0.0009610764055742432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2549181682922797,0.0,0.0,0.0,0.00031872509960159364,0.06778556297865407
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas_A,0.0,0.0,0.0001669727834362999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016733601070950468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009633911368015414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006531678641410843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001621796951021732,0.0,0.0,0.0,0.0004805382027871216,0.0,0.0001601281024819856,0.0,0.0,0.0,0.00032304958811177516,0.0003186235462800701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016020506247997436,0.0,0.0,0.0,0.00017491691446562882,0.0,0.0,0.0,0.0007620499142693847,0.00901343821697804,0.0001596678907871627,0.0,0.00033738191632928474,0.0,0.0,0.0,0.0003188267176789415,0.0,0.03574975173783516,0.00015931177314003505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026380252496702467,0.0,0.0,0.0,0.0,0.0001622849724115547,0.0,0.0,0.00032206119162640903,0.0,0.00032589212970506764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004966887417218543,0.0,0.0,0.00035423308537017357,0.0,0.0,0.0,0.0,0.0,0.0,0.027224112785610113,0.00016048788316482104,0.0,0.0,0.0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia,0.0011208967173738991,0.0,0.0035064284521622974,0.0018172806872625144,0.00047831632653061223,0.0,0.0009646302250803858,0.0006393861892583121,0.001921537229783827,0.00048725028422933245,0.00016733601070950468,0.0006730607437321219,0.0,0.0009616925789389325,0.0,0.007224273559158774,0.0003252561392096276,0.0011219746754287546,0.0006390797251957181,0.000319744204636291,0.0008130081300813008,0.0,0.00048,0.0014453187730849527,0.00032015367376340644,0.0,0.0,0.0,0.015384615384615385,0.0024096385542168677,0.0006419515326592842,0.00047808764940239046,0.0009655616350177019,0.0,0.0009797517962116264,0.0012828736369467607,0.0011191047162270183,0.0020907044065615952,0.00048130916091769613,0.0,0.0020863424811426736,0.0,0.0006487187804086928,0.0,0.001754693805930865,0.0,0.0014416146083613647,0.0004914004914004914,0.0,0.0011198208286674132,0.001440922190201729,0.00047885075818036713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00115990057995029,0.0006507239303725395,0.004046617028164455,0.00031984647369262754,0.0,0.0,0.0009649404953361209,0.0,0.001762255687279718,0.005415162454873646,0.0,0.000479463001438389,0.0,0.0,0.0002069108214359611,0.0005297545470598623,0.0,0.0,0.0003193357815743254,0.0,0.0,0.0,0.001122334455667789,0.0,0.0,0.0006416426050689766,0.0016550810989738498,0.0,0.0001677008217340265,0.0001622849724115547,0.00032351989647363315,0.00016157699143641945,0.0005263157894736842,0.00016644474034620507,0.00017815784785319794,0.0004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003245699448231094,0.000828775070445881,0.0001621796951021732,0.0,0.0,0.0006517842594101353,0.0011216151257811247,0.0,0.0,0.0,0.001364256480218281,0.0011279407025459234,0.0,0.0009646302250803858,0.0013297872340425532,0.0004798464491362764,0.003363767419509851,0.0,0.000639488409272582,0.0,0.0,0.0001595405232929164,0.027850589777195282,0.0,0.0,0.0014534883720930232,0.00016556291390728477,0.0,0.000504116955133591,0.0010626992561105207,0.0004806151874399231,0.0001594896331738437,0.0,0.0,0.0024776062511911567,0.0,0.0,0.0,0.0013362284950726574,0.00031872509960159364,0.00032589212970506764
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella,0.0001601281024819856,0.0,0.0016697278343629988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003365303718660609,0.0,0.00016028209648982208,0.0,0.0,0.0,0.0,0.0006390797251957181,0.014708233413269385,0.002113821138211382,0.019267822736030827,0.0,0.0,0.0,0.04804955633684915,0.0,0.0,0.0,0.0,0.0,0.0,0.000160926939169617,0.0,0.0006531678641410843,0.0,0.0,0.0,0.0006417455478902615,0.0,0.0,0.00048582995951417006,0.0,0.00032509752925877764,0.0636953851552904,0.03278958642280442,0.00016017940092904052,0.0,0.0001601281024819856,0.0,0.0,0.0,0.006784041350347278,0.0019117412776804205,0.000481000481000481,0.0,0.0,0.0004903563255966002,0.0004807692307692308,0.0008285004142502071,0.004880429477794046,0.0001618646811265782,0.0,0.0,0.0013315579227696406,0.0,0.0,0.0,0.0,0.0001597444089456869,0.0,0.0,0.11185499673416067,0.0,0.0007063393960798164,0.08439702800533434,0.0042608980662078005,0.001117675235510139,0.08684253645747993,0.0005060728744939271,0.0,0.014109347442680775,0.048784388995521434,0.0,0.0008020532563362208,0.005461767626613704,0.0007965588657001752,0.0,0.0,0.0008087997411840828,0.0,0.22456140350877193,0.00033288948069241014,0.0008907892392659896,0.03285024154589372,0.0,0.0,0.1724137931034483,0.00016079755587715066,0.0,0.00017088174982911826,0.0,0.0014605647517039922,0.0003315100281783524,0.007946805060006487,0.00032206119162640903,0.00033063316250619935,0.0016294606485253381,0.0,0.0,0.0,0.00016191709844559586,0.006366530241018645,0.02014179825974863,0.0013175230566534915,0.0,0.0006648936170212766,0.0,0.0,0.0007266121707538601,0.00047961630695443646,0.0,0.012528473804100227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000504116955133591,0.002479631597591215,0.0,0.0003189792663476874,0.0,0.0,0.0003811701924909472,0.001983798975037196,0.0006481931615621455,0.016209276199646926,0.0,0.00047808764940239046,0.00032589212970506764
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B_862066,0.004163330664531626,0.0,0.0,0.0019824880224681976,0.0,0.0,0.0004823151125401929,0.0,0.0,0.0006496670456391099,0.0,0.0,0.0012742911755336094,0.0,0.0,0.0,0.0003252561392096276,0.0,0.005112637801565745,0.005595523581135092,0.006991869918699187,0.005619781631342325,0.0,0.0003211819495744339,0.0,0.008371002846140967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08569037656903766,0.006368386675375572,0.0014432328415651058,0.0,0.0,0.0,0.0,0.0,0.0,0.0003243593902043464,0.0034135240572171653,0.0,0.0,0.0,0.0001638001638001638,0.0006405124099279424,0.0,0.0,0.0003192338387869114,0.013083508318526895,0.0,0.0,0.023516237402015677,0.08806636885768986,0.02321019941157241,0.003044871794871795,0.003976801988400994,0.001138766878151944,0.024603431531239884,0.0017591556053094515,0.011501807426881366,0.0,0.0,0.0,0.001281640499839795,0.0,0.0020766773162939297,0.000319642000958926,0.027287038656638098,0.017798824297844545,0.0074487895716946,0.0001765848490199541,0.009144598971232615,0.0016388069485414618,0.007983394539358136,0.2965754546944126,0.0011808367071524967,0.028936850519584334,0.000641333974667308,0.0,0.000637653435357883,0.002406159769008662,0.004468718967229395,0.03218097817428708,0.001677008217340265,0.006815968841285297,0.0021028793270786153,0.00016157699143641945,0.0,0.05043275632490013,0.0,0.00032206119162640903,0.0,0.0,0.0011305822498586771,0.0035375462292973146,0.0,0.0,0.018378204094792842,0.0,0.0,0.0017839766461239053,0.0,0.0,0.0,0.0,0.0,0.0003209757663296421,0.0,0.0031832651205093224,0.0014502094747019013,0.00016469038208168644,0.0,0.11203457446808511,0.0,0.0002402691013935608,0.0,0.0,0.0,0.06101529450048812,0.0009572431397574984,0.0,0.0,0.012228925485080712,0.0,0.01390728476821192,0.04255658272234619,0.0,0.0,0.0,0.0001594896331738437,0.012021157236736656,0.0,0.0,0.0,0.02009398800842651,0.0,0.0021713713044930684,0.0,0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Vescimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022417934347477983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006505122784192552,0.0,0.0009586195877935772,0.001278976818545164,0.0,0.0003211303789338471,0.00176,0.0,0.0,0.010714883643060438,0.0,0.0,0.0,0.0,0.0006419515326592842,0.0,0.0,0.003179916317991632,0.001959503592423253,0.0,0.0,0.0,0.0,0.0011207172590457894,0.0,0.0011336032388663967,0.0,0.001625487646293888,0.13160203544481489,0.001812489701763058,0.0,0.003276003276003276,0.0003202562049639712,0.016157414813629818,0.0004803073967339097,0.0009577015163607343,0.0006460991762235503,0.00047793531942010514,0.001443001443001443,0.0017597184450487923,0.25957243139757497,0.005230467473030402,0.0004807692307692308,0.008782104391052195,0.0029282576866764276,0.0001618646811265782,0.00015992323684631377,0.041570818271442656,0.014314247669773635,0.002733998070119009,0.0,0.0003204101249599487,0.0,0.0019169329073482429,0.008630334025891003,0.006297008920762638,0.01681907250163292,0.011793916821849782,0.0007063393960798164,0.022480472470946845,0.005244182235332678,0.0001596678907871627,0.003277076847452073,0.0008434547908232119,0.003037569944044764,0.002565335898669232,0.0017594369801663468,0.000637653435357883,0.0014436958614051972,0.007613373055279708,0.0060538473793213315,0.001006204930404159,0.0004868549172346641,0.011646716273050793,0.0003231539828728389,0.0033333333333333335,0.03545272969374168,0.006591840370568323,0.00016103059581320451,0.0,0.0,0.0,0.000482392667631452,0.0,0.0063226247436773755,0.0,0.0,0.0,0.0003243593902043464,0.0,0.0013225326500247974,0.0,0.0,0.00016041065126724414,0.0006419515326592842,0.0,0.0,0.0027392845633258138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016048788316482104,0.00292873413602343,0.001595405232929164,0.000655307994757536,0.0,0.0,0.0,0.0,0.0014344915524386356,0.0,0.0,0.0004806151874399231,0.0009569377990430622,0.0,0.0,0.0,0.002975698462555794,0.15313563441905687,0.0,0.0,0.00031872509960159364,0.0
